Well_ft,Tide_ft,Rain_ft
2.5183352080989874,-1.3880000000000001,0.0
2.517986501687289,-0.951,0.0
2.5176377952755904,-0.364,0.0
2.517289088863892,0.157,0.0
2.5169403824521934,0.6559999999999999,0.0
2.5165916760404947,0.9940000000000001,0.0
2.5162429696287965,1.024,0.0
2.5158942632170977,0.61,0.0
2.5155455568053995,0.036000000000000004,0.0
2.515196850393701,-0.43,0.0
2.514848143982002,-0.846,0.0
2.514499437570304,-1.1320000000000001,0.0
2.514150731158605,-1.1320000000000001,0.0
2.5138020247469064,-0.909,0.0
2.513453318335208,-0.42700000000000005,0.0
2.5131046119235094,0.033,0.0
2.512755905511811,0.47600000000000003,0.0
2.5124071991001125,0.8170000000000001,0.0
2.5120584926884137,0.892,0.0
2.5117097862767155,0.5479999999999999,0.0
2.5113610798650168,0.013000000000000001,0.0
2.511012373453318,-0.466,0.00020833325
2.51066366704162,-0.948,0.0
2.510314960629921,-1.2890000000000001,0.0
2.509966254218223,-1.4340000000000002,0.0
2.509617547806524,-1.3090000000000002,0.0
2.5092688413948254,-0.902,0.00041666675000000004
2.508920134983127,-0.39,0.00020833325
2.5085714285714285,0.079,0.0
2.50822272215973,0.551,0.0
2.5078740157480315,0.8270000000000001,0.0
2.5075253093363328,0.82,0.0
2.5071766029246345,0.39,0.0
2.506827896512936,-0.08199999999999999,0.0
2.506479190101237,-0.47600000000000003,0.000625
2.506130483689539,-0.807,0.00083333325
2.50578177727784,-1.024,0.00062499975
2.505433070866142,-0.961,0.0
2.505084364454443,-0.705,0.0
2.5047356580427445,-0.285,0.00041666675000000004
2.504386951631046,0.171,0.00020833325
2.5040382452193475,0.545,0.0
2.5036895388076488,0.843,0.0
2.5033408323959505,0.823,0.0
2.502992125984252,0.47200000000000003,0.0
2.5026434195725535,0.016,0.0
2.502294713160855,-0.39,0.0
2.501946006749156,-0.7909999999999999,0.0
2.501597300337458,-1.063,0.0
2.501248593925759,-1.1520000000000001,0.0
2.500899887514061,-1.014,0.0
2.500551181102362,-0.63,0.0
2.5002024746906635,-0.184,0.0
2.499853768278965,0.207,0.0
2.4995050618672665,0.574,0.0
2.499156355455568,0.764,0.0
2.4988076490438695,0.7020000000000001,0.00062499975
2.498458942632171,0.285,0.0035416667499999998
2.4981102362204726,-0.16699999999999998,0.0
2.497761529808774,-0.505,0.0
2.497412823397075,-0.81,0.0
2.497064116985377,-0.997,0.0
2.496715410573678,-0.978,0.0
2.4963667041619795,-0.705,0.0
2.496017997750281,-0.331,0.0
2.4956692913385825,-0.01,0.0
2.4953205849268842,0.312,0.0
2.4949718785151855,0.5579999999999999,0.0
2.494623172103487,0.561,0.0
2.4942744656917886,0.285,0.0
2.49392575928009,-0.138,0.0
2.4935770528683916,-0.499,0.0
2.493228346456693,-0.84,0.0
2.492879640044994,-1.0959999999999999,0.0
2.492530933633296,-1.188,0.0
2.492182227221597,-1.05,0.0
2.4918335208098985,-0.6759999999999999,0.0
2.4914848143982002,-0.276,0.0
2.4911361079865015,0.069,0.0
2.4907874015748033,0.39399999999999996,0.0
2.4904386951631046,0.5870000000000001,0.0
2.490089988751406,0.545,0.0
2.4897412823397076,0.2,0.0
2.489392575928009,-0.19,0.0
2.48904386951631,-0.49200000000000005,0.0
2.488695163104612,-0.7509999999999999,0.0
2.488346456692913,-0.909,0.0
2.487997750281215,-0.8859999999999999,0.0
2.4876490438695162,-0.659,0.0
2.4873003374578175,-0.262,0.0
2.4869516310461193,0.016,0.0
2.4866029246344206,0.315,0.0
2.4862542182227223,0.5770000000000001,0.0
2.4859055118110236,0.597,0.0
2.485556805399325,0.35100000000000003,0.0
2.4852080989876266,-0.098,0.0
2.484859392575928,-0.499,0.0
2.4845106861642297,-0.8170000000000001,0.0
2.484161979752531,-1.056,0.0
2.4838132733408322,-1.109,0.0
2.483464566929134,-0.9279999999999999,0.0
2.4831158605174353,-0.5479999999999999,0.0
2.4827671541057366,-0.19399999999999998,0.0
2.4824184476940383,0.128,0.0
2.4820697412823396,0.446,0.0
2.481721034870641,0.617,0.0
2.4813723284589426,0.5579999999999999,0.0
2.481023622047244,0.259,0.0
2.4806749156355457,-0.128,0.0
2.480326209223847,-0.486,0.0
2.4799775028121482,-0.797,0.0
2.47962879640045,-0.988,0.0
2.4792800899887513,-0.948,0.0
2.478931383577053,-0.748,0.0
2.4785826771653543,-0.42,0.0
2.4782339707536556,-0.08900000000000001,0.0
2.4778852643419573,0.2,0.0
2.4775365579302586,0.39399999999999996,0.0
2.4771878515185604,0.384,0.0
2.4768391451068617,0.141,0.0
2.476490438695163,-0.213,0.0
2.4761417322834647,-0.545,0.0
2.475793025871766,-0.863,0.0
2.4754443194600673,-1.093,0.0
2.475095613048369,-1.161,0.0
2.4747469066366703,-1.004,0.0
2.4743982002249716,-0.6990000000000001,0.0
2.4740494938132733,-0.33799999999999997,0.0
2.4737007874015746,-0.02,0.0
2.4733520809898764,0.308,0.0
2.4730033745781776,0.486,0.0
2.472654668166479,0.41700000000000004,0.0
2.4723059617547807,0.115,0.0
2.471957255343082,-0.289,0.0
2.4716085489313837,-0.63,0.0
2.471259842519685,-0.8959999999999999,0.0
2.4709111361079863,-1.03,0.0
2.470562429696288,-1.03,0.0
2.4702137232845893,-0.784,0.0
2.469865016872891,-0.43,0.0
2.4695163104611924,-0.121,0.0
2.4691676040494936,0.171,0.0
2.4688188976377954,0.39,0.0
2.4684701912260967,0.413,0.0
2.468121484814398,0.16699999999999998,0.0
2.4677727784026997,-0.23,0.0
2.467424071991001,-0.5770000000000001,0.0
2.4670753655793023,-0.899,0.0
2.466726659167604,-1.099,0.0
2.4663779527559053,-1.148,0.0
2.466029246344207,-0.968,0.0
2.4656805399325084,-0.682,0.0
2.4653318335208096,-0.354,0.0
2.4649831271091114,-0.023,0.0
2.4646344206974127,0.282,0.0
2.4642857142857144,0.42,0.0
2.4639370078740157,0.341,0.0
2.463588301462317,-0.033,0.0
2.4632395950506187,-0.44,0.0
2.46289088863892,-0.794,0.0
2.4625421822272218,-1.0859999999999999,0.0
2.462193475815523,-1.23,0.0
2.4618447694038244,-1.135,0.0
2.461496062992126,-0.83,0.0
2.4611473565804274,-0.436,0.0
2.4607986501687287,-0.07200000000000001,0.0
2.4604499437570304,0.27899999999999997,0.0
2.4601012373453317,0.505,0.0
2.459752530933633,0.515,0.0
2.4594038245219347,0.24,0.0
2.459055118110236,-0.131,0.0
2.4587064116985378,-0.469,0.0
2.458357705286839,-0.797,0.0
2.4580089988751403,-1.001,0.0
2.457660292463442,-1.024,0.0
2.4573115860517434,-0.82,0.0
2.456962879640045,-0.436,0.0
2.4566141732283464,-0.08199999999999999,0.0
2.4562654668166477,0.217,0.0
2.4559167604049494,0.5379999999999999,0.0
2.4555680539932507,0.6559999999999999,0.0
2.4552193475815525,0.44299999999999995,0.0
2.4548706411698538,0.033,0.0
2.454521934758155,-0.364,0.0
2.454173228346457,-0.725,0.0
2.453824521934758,-0.9940000000000001,0.0
2.4534758155230594,-1.0959999999999999,0.0
2.453127109111361,-0.958,0.0
2.4527784026996624,-0.584,0.0
2.4524296962879637,-0.184,0.0
2.4520809898762654,0.171,0.0
2.4517322834645667,0.495,0.0
2.4513835770528685,0.6990000000000001,0.0
2.4510348706411698,0.617,0.0
2.450686164229471,0.223,0.0
2.450337457817773,-0.19699999999999998,0.0
2.449988751406074,-0.5870000000000001,0.0
2.449640044994376,-0.9279999999999999,0.0
2.449291338582677,-1.122,0.0
2.4489426321709784,-1.099,0.0
2.44859392575928,-0.8370000000000001,0.0
2.4482452193475814,-0.436,0.0
2.447896512935883,-0.11199999999999999,0.0
2.4475478065241845,0.23600000000000002,0.0
2.4471991001124858,0.522,0.0
2.4468503937007875,0.522,0.0
2.446501687289089,0.18,0.0
2.44615298087739,-0.27899999999999997,0.0
2.445804274465692,-0.7020000000000001,0.0
2.445455568053993,-1.079,0.0
2.4451068616422944,-1.325,0.0
2.444758155230596,-1.3159999999999998,0.0
2.4444094488188974,-1.079,0.0
2.444060742407199,-0.682,0.0
2.4437120359955005,-0.272,0.0
2.4433633295838018,0.11199999999999999,0.0
2.4430146231721035,0.446,0.0
2.442665916760405,0.6,0.0
2.4423172103487065,0.495,0.0
2.441968503937008,0.039,0.0
2.441619797525309,-0.42,0.0
2.441271091113611,-0.784,0.0
2.440922384701912,-1.07,0.0
2.440573678290214,-1.1840000000000002,0.0
2.440224971878515,-1.0959999999999999,0.0
2.4398762654668165,-0.7809999999999999,0.0
2.439527559055118,-0.331,0.0
2.4391788526434195,0.039,0.0
2.438830146231721,0.387,0.0
2.4384814398200225,0.597,0.0
2.438132733408324,0.44299999999999995,0.0
2.4377840269966256,-0.036000000000000004,0.0
2.437435320584927,-0.509,0.0
2.437086614173228,-0.958,0.0
2.43673790776153,-1.329,0.0
2.436389201349831,-1.473,0.0
2.4360404949381325,-1.391,0.0
2.435691788526434,-1.079,0.0
2.4353430821147355,-0.623,0.0
2.4349943757030372,-0.233,0.0
2.4346456692913385,0.16699999999999998,0.0
2.43429696287964,0.44,0.0
2.4339482564679416,0.551,0.0
2.433599550056243,0.233,0.0
2.4332508436445446,-0.259,0.0
2.432902137232846,-0.7090000000000001,0.0
2.432553430821147,-1.0859999999999999,0.0
2.432204724409449,-1.3419999999999999,0.0
2.43185601799775,-1.385,0.0
2.4315073115860515,-1.119,0.0
2.4311586051743532,-0.7020000000000001,0.0
2.4308098987626545,-0.32799999999999996,0.0
2.4304611923509563,0.07200000000000001,0.0
2.4301124859392575,0.364,0.0
2.429763779527559,0.45899999999999996,0.0
2.4294150731158606,0.171,0.0
2.429066366704162,-0.344,0.0
2.428717660292463,-0.797,0.0
2.428368953880765,-1.204,0.0
2.428020247469066,-1.5390000000000001,0.0
2.427671541057368,-1.6440000000000001,0.0
2.4273228346456692,-1.48,0.0
2.4269741282339705,-1.0659999999999998,0.0
2.4266254218222723,-0.584,0.0
2.4262767154105735,-0.184,0.0
2.4259280089988753,0.23,0.0
2.4255793025871766,0.486,0.0
2.425230596175478,0.446,0.0
2.4248818897637796,0.036000000000000004,0.0
2.424533183352081,-0.49200000000000005,0.0
2.4241844769403826,-0.938,0.0
2.423835770528684,-1.3219999999999998,0.0
2.4234870641169852,-1.5319999999999998,0.0
2.423138357705287,-1.476,0.0
2.4227896512935883,-1.178,0.0
2.4224409448818895,-0.778,0.0
2.4220922384701913,-0.348,0.0
2.4217435320584926,0.033,0.0
2.421394825646794,0.249,0.0
2.4210461192350956,0.207,0.0
2.420697412823397,-0.187,0.0
2.4203487064116986,-0.696,0.0
2.42,-1.148,0.0
2.42,-1.5390000000000001,0.0
2.42,-1.7590000000000001,0.0
2.42,-1.785,0.0
2.42,-1.49,0.0
2.42,-1.004,0.0
2.42,-0.515,0.00083333325
2.42,-0.02,0.00020833325
2.42,0.344,0.0
2.42,0.486,0.0
2.42,0.335,0.0
2.42,-0.177,0.0
2.42,-0.6890000000000001,0.0
2.42,-1.099,0.0
2.42,-1.391,0.0
2.42,-1.496,0.0
2.42,-1.355,0.0
2.42,-0.965,0.0
2.42,-0.502,0.0
2.42,-0.11800000000000001,0.0
2.42,0.21,0.0
2.42,0.331,0.0
2.42,0.121,0.0
2.42,-0.40399999999999997,0.0
2.42,-0.883,0.0
2.42,-1.339,0.0
2.42,-1.673,0.0
2.42,-1.804,0.0
2.42,-1.6669999999999998,0.0
2.42,-1.348,0.0
2.42,-0.83,0.0
2.42,-0.33799999999999997,0.0
2.42,0.135,0.0
2.42,0.423,0.0
2.42,0.466,0.0
2.42,0.079,0.0
2.42,-0.479,0.0
2.42,-0.892,0.0
2.42,-1.296,0.0
2.42,-1.5219999999999998,0.0
2.42,-1.5390000000000001,0.0
2.42,-1.276,0.0
2.42,-0.81,0.0
2.42,-0.423,0.0
2.42,-0.052000000000000005,0.0
2.42,0.2,0.0
2.42,0.233,0.0
2.42,-0.105,0.0
2.42,-0.636,0.000625
2.42,-1.0859999999999999,0.0
2.42,-1.535,0.0
2.42,-1.837,0.0
2.42,-1.893,0.0
2.42,-1.663,0.0
2.42,-1.23,0.0
2.42,-0.728,0.0
2.42,-0.285,0.0
2.42,0.102,0.0
2.42,0.33799999999999997,0.0
2.42,0.27899999999999997,0.0
2.42,-0.22,0.0
2.42,-0.735,0.0
2.42,-1.129,0.0
2.42,-1.49,0.0
2.42,-1.663,0.0
2.42,-1.581,0.0
2.42,-1.2429999999999999,0.0
2.42,-0.784,0.0
2.42,-0.413,0.0
2.42,-0.098,0.0
2.42,0.115,0.0
2.42,-0.006999999999999999,0.0
2.42,-0.486,0.0
2.42,-0.965,0.0
2.42,-1.381,0.0
2.42,-1.781,0.0
2.42,-2.001,0.0
2.42,-1.9780000000000002,0.0
2.42,-1.68,0.0
2.42,-1.2009999999999998,0.0
2.42,-0.725,0.0
2.42,-0.312,0.0
2.42,0.046,0.00020833325
2.42,0.171,0.0
2.42,-0.046,0.0
2.42,-0.561,0.0
2.42,-1.0070000000000001,0.0
2.42,-1.371,0.0
2.42,-1.6569999999999998,0.0
2.42,-1.755,0.0
2.42,-1.604,0.0
2.42,-1.2429999999999999,0.0
2.42,-0.8140000000000001,0.0
2.42,-0.502,0.0
2.42,-0.19399999999999998,0.0
2.42,-0.105,0.0
2.42,-0.377,0.0
2.42,-0.843,0.0
2.42,-1.273,0.0
2.42,-1.66,0.0
2.42,-1.9980000000000002,0.0
2.42,-2.175,0.0
2.42,-2.142,0.0
2.42,-1.798,0.0
2.4,-1.2990000000000002,0.0
2.4,-0.866,0.0
2.39,-0.48200000000000004,0.0
2.39,-0.19,0.0
2.39,-0.171,0.0
2.39,-0.535,0.0
2.39,-0.988,0.0
2.39,-1.375,0.0
2.39,-1.709,0.0
2.39,-1.946,0.0
2.39,-1.982,0.0
2.39,-1.834,0.0
2.39,-1.463,0.0
2.38,-1.043,0.0
2.38,-0.738,0.0
2.38,-0.528,0.00125
2.38,-0.502,0.0
2.38,-0.7809999999999999,0.0
2.38,-1.198,0.0
2.38,-1.611,0.0
2.38,-1.9880000000000002,0.0
2.38,-2.287,0.0
2.38,-2.395,0.0016666667500000003
2.38,-2.2969999999999997,0.01729166675
2.39,-1.942,0.00020833325
2.68,-1.463,0.0
2.68,-1.04,0.0
2.68,-0.63,0.0
2.68,-0.371,0.0
2.64,-0.374,0.0
2.64,-0.755,0.0
2.62,-1.1909999999999998,0.0
2.62,-1.5219999999999998,0.0
2.61,-1.818,0.0
2.61,-1.985,0.0
2.61,-1.9880000000000002,0.0
2.58,-1.808,0.0
2.58,-1.43,0.0
2.58,-1.079,0.0
2.58,-0.748,0.0
2.58,-0.518,0.0
2.58,-0.46299999999999997,0.0
2.58,-0.738,0.0
2.58,-1.171,0.0
2.53,-1.545,0.0
2.53,-1.883,0.0
2.53,-2.156,0.0
2.53,-2.244,0.0
2.53,-2.083,0.0
2.53,-1.693,0.0
2.53,-1.23,0.0
2.53,-0.8270000000000001,0.0
2.53,-0.47600000000000003,0.0
2.53,-0.223,0.0
2.53,-0.22,0.0
2.53,-0.535,0.0
2.53,-0.938,0.0025
2.53,-1.3159999999999998,0.005625000000000001
2.58,-1.66,0.0
2.58,-1.749,0.0
2.58,-1.788,0.0
2.58,-1.516,0.0
2.58,-1.122,0.0
2.58,-0.748,0.0
2.58,-0.45899999999999996,0.0
2.58,-0.187,0.0
2.58,-0.115,0.0
2.58,-0.41700000000000004,0.0
2.55,-0.823,0.0
2.55,-1.2009999999999998,0.0
2.55,-1.526,0.0
2.55,-1.7590000000000001,0.0
2.55,-1.847,0.0
2.55,-1.703,0.0
2.55,-1.391,0.0
2.55,-0.9740000000000001,0.0
2.55,-0.5770000000000001,0.0
2.55,-0.2,0.0
2.55,0.043,0.0
2.55,-0.003,0.0
2.55,-0.315,0.0
2.55,-0.7509999999999999,0.0
2.55,-1.122,0.0
2.55,-1.453,0.0
2.55,-1.66,0.0
2.55,-1.683,0.0
2.55,-1.46,0.0
2.55,-1.0659999999999998,0.0
2.55,-0.65,0.00083333325
2.55,-0.331,0.0
2.49,-0.043,0.0
2.49,0.08900000000000001,0.0
2.49,-0.121,0.0
2.49,-0.5479999999999999,0.0
2.49,-1.004,0.00020833325
2.49,-1.385,0.0
2.49,-1.716,0.0
2.49,-1.886,0.0
2.49,-1.765,0.00020833325
2.49,-1.355,0.0
2.49,-0.892,0.0
2.49,-0.499,0.0
2.49,-0.151,0.00020833325
2.49,0.052000000000000005,0.0
2.49,0.026000000000000002,0.0
2.49,-0.295,0.0
2.49,-0.768,0.00041666675000000004
2.49,-1.155,0.0
2.49,-1.5490000000000002,0.0
2.49,-1.818,0.0
2.49,-1.883,0.00020833325
2.49,-1.67,0.0
2.49,-1.25,0.0
2.49,-0.8140000000000001,0.0
2.49,-0.42700000000000005,0.0
2.49,-0.075,0.0
2.49,0.066,0.0
2.49,-0.079,0.000625
2.49,-0.594,0.0
2.49,-1.053,0.0
2.49,-1.44,0.0
2.49,-1.726,0.0
2.49,-1.932,0.0
2.49,-1.85,0.0
2.49,-1.506,0.0
2.49,-1.0759999999999998,0.00791666675
2.49,-0.6920000000000001,0.0004166665
2.54,-0.344,0.00229166675
2.54,-0.08199999999999999,0.0
2.57,-0.08199999999999999,0.0
2.57,-0.381,0.0
2.57,-0.8959999999999999,0.0
2.57,-1.339,0.0
2.57,-1.768,0.0
2.57,-2.0469999999999997,0.0
2.57,-2.119,0.0
2.57,-1.932,0.0
2.57,-1.516,0.0
2.55,-1.033,0.0
2.55,-0.597,0.0
2.55,-0.23,0.0
2.55,-0.036000000000000004,0.0
2.55,-0.14800000000000002,0.0
2.55,-0.6,0.0
2.55,-1.079,0.0
2.55,-1.5090000000000001,0.0
2.55,-1.857,0.0
2.55,-2.011,0.0
2.55,-1.923,0.0
2.55,-1.5719999999999998,0.0
2.55,-1.073,0.0
2.55,-0.62,0.0
2.55,-0.19699999999999998,0.0
2.55,0.11199999999999999,0.0
2.55,0.14400000000000002,0.0
2.55,-0.24600000000000002,0.0
2.55,-0.787,0.0
2.55,-1.25,0.0
2.55,-1.686,0.0
2.55,-1.9880000000000002,0.0
2.55,-2.044,0.0
2.55,-1.768,0.0
2.55,-1.2930000000000001,0.0
2.55,-0.768,0.0
2.55,-0.256,0.0
2.55,0.174,0.0
2.55,0.469,0.0
2.55,0.449,0.00020833325
2.55,-0.115,0.0014583335
2.55,-0.669,0.0004166665
2.55,-1.112,0.0
2.55,-1.535,0.0
2.5,-1.768,0.01208333325
2.54,-1.585,0.0008333335000000001
2.6,-1.3880000000000001,0.00020833325
2.63,-0.7120000000000001,0.0
2.63,-0.285,0.0
2.63,0.11800000000000001,0.0
2.63,0.42700000000000005,0.0
2.63,0.433,0.00020833325
2.63,-0.062,0.0
2.63,-0.636,0.0
2.63,-1.155,0.0
2.63,-1.6369999999999998,0.0
2.63,-1.939,0.0
2.63,-1.962,0.0027083335
2.63,-1.726,0.0010416665
2.63,-1.145,0.0004166665
2.63,-0.433,0.0
2.63,0.14400000000000002,0.0
2.63,0.594,0.0
2.63,0.8270000000000001,0.0
2.63,0.6729999999999999,0.0
2.63,0.052000000000000005,0.0
2.63,-0.5539999999999999,0.0018750000000000001
2.63,-1.014,0.00125
2.63,-1.4069999999999998,0.0
2.63,-1.6269999999999998,0.0
2.63,-1.476,0.0
2.63,-1.001,0.0
2.63,-0.397,0.0
2.63,0.036000000000000004,0.0
2.63,0.48200000000000004,0.0
2.63,0.7609999999999999,0.0
2.63,0.604,0.0
2.63,0.062,0.0
2.63,-0.5579999999999999,0.0
2.63,-1.099,0.00125
2.63,-1.601,0.0
2.63,-1.932,0.0
2.63,-1.955,0.0
2.63,-1.598,0.0
2.63,-0.948,0.0
2.63,-0.335,0.0
2.63,0.243,0.0
2.63,0.515,0.0
2.63,0.758,0.0
2.63,0.502,0.0
2.63,-0.19699999999999998,0.0
2.63,-0.8270000000000001,0.0
2.63,-1.43,0.0
2.63,-1.827,0.0
2.63,-1.913,0.0
2.63,-1.66,0.0
2.63,-1.253,0.0
2.63,-0.735,0.0
2.63,-0.21,0.0
2.63,0.213,0.0
2.63,0.45299999999999996,0.0
2.63,0.27899999999999997,0.0
2.63,-0.322,0.0
2.63,-0.951,0.0
2.63,-1.499,0.0
2.63,-1.9909999999999999,0.0
2.63,-2.303,0.0
2.63,-2.2969999999999997,0.0
2.63,-1.903,0.0
2.62,-1.3219999999999998,0.0
2.62,-0.669,0.0
2.59,-0.085,0.0
2.59,0.364,0.0
2.59,0.531,0.0
2.59,0.217,0.0
2.57,-0.47200000000000003,0.0
2.57,-1.165,0.0
2.57,-1.604,0.0
2.57,-1.88,0.0
2.57,-1.923,0.0
2.57,-1.631,0.0
2.57,-1.207,0.0
2.57,-0.6759999999999999,0.0
2.57,-0.18,0.0
2.57,0.24600000000000002,0.0
2.57,0.42,0.0
2.57,0.131,0.0
2.57,-0.568,0.0
2.57,-1.214,0.0
2.5599999999999996,-1.791,0.0
2.55,-2.238,0.0
2.55,-2.425,0.0
2.55,-2.3,0.0
2.55,-1.936,0.0
2.55,-1.319,0.0
2.55,-0.6890000000000001,0.0
2.55,-0.095,0.0
2.55,0.348,0.0
2.55,0.505,0.0
2.55,0.184,0.0
2.55,-0.502,0.0
2.52,-1.05,0.0
2.52,-1.493,0.0
2.52,-1.749,0.0
2.52,-1.768,0.0
2.52,-1.499,0.0
2.52,-0.991,0.0
2.52,-0.48200000000000004,0.0
2.52,0.0,0.0
2.52,0.413,0.0
2.52,0.5479999999999999,0.0
2.52,0.157,0.0
2.52,-0.47600000000000003,0.0
2.52,-1.06,0.0
2.52,-1.555,0.0
2.52,-1.923,0.0
2.52,-2.0469999999999997,0.0
2.52,-1.821,0.0
2.52,-1.3880000000000001,0.0
2.52,-0.823,0.0
2.52,-0.226,0.0
2.52,0.312,0.0
2.52,0.653,0.0
2.52,0.653,0.0
2.52,0.187,0.0
2.52,-0.46299999999999997,0.0
2.52,-0.958,0.0
2.52,-1.3519999999999999,0.0
2.52,-1.526,0.0
2.52,-1.4569999999999999,0.0
2.52,-1.1059999999999999,0.0
2.52,-0.581,0.0
2.52,-0.125,0.0
2.52,0.308,0.0
2.52,0.61,0.0
2.52,0.614,0.0
2.52,0.14800000000000002,0.0
2.52,-0.45299999999999996,0.0
2.52,-0.971,0.0
2.52,-1.4340000000000002,0.0
2.52,-1.7619999999999998,0.0
2.52,-1.827,0.0
2.52,-1.568,0.0
2.52,-1.05,0.0
2.52,-0.535,0.0
2.52,-0.036000000000000004,0.0
2.52,0.46299999999999997,0.0
2.52,0.7190000000000001,0.0
2.52,0.5770000000000001,0.0
2.52,0.039,0.0
2.52,-0.48200000000000004,0.0
2.52,-0.9059999999999999,0.0
2.52,-1.23,0.0
2.52,-1.391,0.0
2.52,-1.2570000000000001,0.0
2.52,-0.902,0.0
2.52,-0.433,0.0
2.52,-0.039,0.0
2.52,0.344,0.0
2.52,0.594,0.0
2.52,0.5479999999999999,0.0
2.52,0.105,0.0
2.52,-0.42700000000000005,0.0
2.52,-0.863,0.0
2.52,-1.276,0.0
2.52,-1.5219999999999998,0.0
2.52,-1.5419999999999998,0.0
2.52,-1.2570000000000001,0.0
2.52,-0.7709999999999999,0.0
2.52,-0.315,0.0
2.52,0.135,0.0
2.52,0.528,0.0
2.52,0.682,0.0
2.52,0.48200000000000004,0.0
2.52,-0.059000000000000004,0.0
2.52,-0.505,0.0
2.52,-0.86,0.0
2.52,-1.171,0.0
2.52,-1.266,0.0
2.52,-1.1320000000000001,0.0
2.52,-0.7809999999999999,0.0
2.52,-0.348,0.0
2.52,-0.023,0.0
2.52,0.27899999999999997,0.0
2.52,0.44,0.0
2.52,0.322,0.0
2.52,-0.125,0.0
2.52,-0.6,0.0
2.54,-1.01,0.0
2.54,-1.348,0.0
2.54,-1.526,0.0
2.54,-1.476,0.0
2.54,-1.165,0.0
2.54,-0.722,0.0
2.54,-0.335,0.0
2.54,0.085,0.0
2.54,0.374,0.0
2.54,0.515,0.0
2.54,0.289,0.0
2.54,-0.171,0.0
2.54,-0.531,0.0
2.54,-0.856,0.0
2.54,-1.158,0.0
2.54,-1.188,0.0
2.54,-1.033,0.0
2.54,-0.7020000000000001,0.0
2.54,-0.331,0.0
2.54,0.039,0.0
2.54,0.318,0.0
2.54,0.45899999999999996,0.00020833325
2.54,0.35100000000000003,0.0
2.54,-0.049,0.0
2.54,-0.47200000000000003,0.0
2.54,-0.863,0.0
2.54,-1.155,0.0
2.54,-1.2429999999999999,0.00020833325
2.54,-1.1320000000000001,0.0
2.54,-0.83,0.0
2.54,-0.45899999999999996,0.0
2.54,-0.11800000000000001,0.0
2.54,0.256,0.0
2.54,0.505,0.0
2.54,0.522,0.0
2.54,0.259,0.0
2.54,-0.16399999999999998,0.0
2.54,-0.522,0.0
2.54,-0.853,0.0
2.54,-1.083,0.0
2.54,-1.115,0.0
2.54,-0.8959999999999999,0.0
2.54,-0.581,0.0
2.54,-0.249,0.0
2.54,0.046,0.0
2.54,0.315,0.0
2.54,0.436,0.0
2.54,0.289,0.0
2.54,-0.115,0.0
2.54,-0.479,0.0
2.54,-0.794,0.0
2.54,-1.03,0.0
2.54,-1.129,0.0
2.54,-1.1059999999999999,0.0
2.54,-0.787,0.0
2.54,-0.44,0.0
2.54,-0.036000000000000004,0.0
2.54,0.272,0.0
2.54,0.469,0.0
2.54,0.528,0.0
2.54,0.24600000000000002,0.0
2.54,-0.177,0.0
2.54,-0.42,0.0
2.54,-0.722,0.0
2.54,-0.922,0.0
2.54,-0.9279999999999999,0.0
2.54,-0.807,0.0
2.54,-0.469,0.0
2.54,-0.138,0.0
2.54,0.171,0.0
2.54,0.433,0.0
2.54,0.5579999999999999,0.0
2.54,0.45899999999999996,0.0
2.54,0.095,0.0
2.54,-0.256,0.0
2.54,-0.535,0.0
2.54,-0.778,0.0
2.54,-0.804,0.0
2.54,-0.6559999999999999,0.0
2.54,-0.341,0.0
2.54,0.003,0.0
2.54,0.32799999999999996,0.0
2.54,0.6629999999999999,0.0
2.54,0.82,0.0
2.54,0.804,0.0
2.54,0.47600000000000003,0.0
2.54,0.121,0.0
2.54,-0.226,0.0
2.54,-0.5379999999999999,0.0
2.54,-0.7020000000000001,0.0
2.54,-0.6659999999999999,0.0
2.54,-0.42,0.0
2.54,-0.07200000000000001,0.0
2.54,0.19699999999999998,0.0
2.54,0.489,0.0
2.54,0.768,0.0
2.54,0.853,0.0
2.54,0.6890000000000001,0.0
2.54,0.35100000000000003,0.0
2.54,0.0,0.0
2.54,-0.285,0.0
2.58,-0.525,0.0
2.58,-0.6,0.0
2.58,-0.479,0.0
2.58,-0.174,0.0
2.58,0.16399999999999998,0.0
2.58,0.446,0.0
2.58,0.728,0.0
2.58,0.889,0.0
2.58,0.81,0.0
2.58,0.466,0.0
2.58,0.11800000000000001,0.0
2.58,-0.256,0.0
2.58,-0.568,0.0
2.58,-0.7090000000000001,0.0
2.58,-0.6459999999999999,0.0
2.58,-0.364,0.0
